date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:18:01	2630/2630	---M-Z	200	added ('OK')	text/xml	date:Fri,%2024%20Jan%202025%2009:18:00%20GMT	https://atsengg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fatsengg.com%2Fportfolio%2Fsp4%2F&format=xml	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-json/oembed/1.0/embed92e7	(from https://atsengg.com/portfolio/sp4/)
14:18:02	6419/6419	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2006%20Jun%202024%2004:23:13%20GMT	https://atsengg.com/wp-content/uploads/essential-addons-elementor/eael-7230.js?ver=1623670754	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-content/uploads/essential-addons-elementor/eael-72300d15.js	(from https://atsengg.com/portfolio/sp4/)
14:18:03	764/764	---M--	200	added ('OK')	application/rss+xml	etag:%2251a93db02a481196b1467e4b9eed2758%22	https://atsengg.com/portfolio/sp5/feed/	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/portfolio/sp5/feed/index.html	(from https://atsengg.com/portfolio/sp5/)
14:18:04	67414/67414	---M-Z	200	added ('OK')	text/css	date:Thu,%2006%20Jun%202024%2004:23:13%20GMT	https://atsengg.com/wp-content/uploads/essential-addons-elementor/eael-7230.css?ver=1623670750	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-content/uploads/essential-addons-elementor/eael-7230911e.css	(from https://atsengg.com/portfolio/sp5/)
14:18:05	1669/1669	---M--	200	added ('OK')	application/json	date:Fri,%2024%20Jan%202025%2009:18:04%20GMT	https://atsengg.com/wp-json/wp/v2/portfolio/4456	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-json/wp/v2/portfolio/4456.json	(from https://atsengg.com/portfolio/sp5/)
14:18:05	2524/2524	---M--	200	added ('OK')	application/json	date:Fri,%2024%20Jan%202025%2009:18:04%20GMT	https://atsengg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fatsengg.com%2Fportfolio%2Fsp5%2F	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-json/oembed/1.0/embed32ad.json	(from https://atsengg.com/portfolio/sp5/)
14:18:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Jan%202025%2009:18:04%20GMT	https://atsengg.com/?p=4456	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/indexf36b.html	(from https://atsengg.com/portfolio/sp5/)
14:18:07	196709/196709	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202025%2009:18:01%20GMT	https://atsengg.com/portfolio_cat/restaurants/	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/portfolio_cat/restaurants/index.html	(from https://atsengg.com/portfolio/sp4/)
14:18:07	2629/2629	---M-Z	200	added ('OK')	text/xml	date:Fri,%2024%20Jan%202025%2009:18:05%20GMT	https://atsengg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fatsengg.com%2Fportfolio%2Fsp5%2F&format=xml	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-json/oembed/1.0/embed44c3	(from https://atsengg.com/portfolio/sp5/)
14:18:07	939/939	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Jan%202021%2008:11:24%20GMT	https://atsengg.com/wp-content/uploads/porto_placeholders/100x133.jpg	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-content/uploads/porto_placeholders/100x133.jpg	(from https://atsengg.com/portfolio/sp5/)
14:18:08	6419/6419	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2006%20Jun%202024%2004:23:13%20GMT	https://atsengg.com/wp-content/uploads/essential-addons-elementor/eael-7230.js?ver=1623670750	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-content/uploads/essential-addons-elementor/eael-7230911e.js	(from https://atsengg.com/portfolio/sp5/)
14:18:08	206967/206967	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202025%2009:18:04%20GMT	https://atsengg.com/portfolio/fc5/	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/portfolio/fc5/index.html	(from https://atsengg.com/portfolio/sp4/)
14:18:09	67414/67414	---M-Z	200	added ('OK')	text/css	date:Thu,%2006%20Jun%202024%2004:23:13%20GMT	https://atsengg.com/wp-content/uploads/essential-addons-elementor/eael-7230.css?ver=1623670743	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-content/uploads/essential-addons-elementor/eael-72300f03.css	(from https://atsengg.com/portfolio/sp6/)
14:18:09	764/764	---M--	200	added ('OK')	application/rss+xml	etag:%2251a93db02a481196b1467e4b9eed2758%22	https://atsengg.com/portfolio/sp6/feed/	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/portfolio/sp6/feed/index.html	(from https://atsengg.com/portfolio/sp6/)
14:18:09	1669/1669	---M--	200	added ('OK')	application/json	date:Fri,%2024%20Jan%202025%2009:18:08%20GMT	https://atsengg.com/wp-json/wp/v2/portfolio/4458	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-json/wp/v2/portfolio/4458.json	(from https://atsengg.com/portfolio/sp6/)
14:18:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Jan%202025%2009:18:09%20GMT	https://atsengg.com/?p=4458	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/indexdade.html	(from https://atsengg.com/portfolio/sp6/)
14:18:10	2523/2523	---M--	200	added ('OK')	application/json	date:Fri,%2024%20Jan%202025%2009:18:09%20GMT	https://atsengg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fatsengg.com%2Fportfolio%2Fsp6%2F	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-json/oembed/1.0/embed18cf.json	(from https://atsengg.com/portfolio/sp6/)
14:18:11	2628/2628	---M-Z	200	added ('OK')	text/xml	date:Fri,%2024%20Jan%202025%2009:18:10%20GMT	https://atsengg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fatsengg.com%2Fportfolio%2Fsp6%2F&format=xml	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-json/oembed/1.0/embed2abe	(from https://atsengg.com/portfolio/sp6/)
14:18:12	6419/6419	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2006%20Jun%202024%2004:23:13%20GMT	https://atsengg.com/wp-content/uploads/essential-addons-elementor/eael-7230.js?ver=1623670743	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-content/uploads/essential-addons-elementor/eael-72300f03.js	(from https://atsengg.com/portfolio/sp6/)
14:18:12	67414/67414	---M-Z	200	added ('OK')	text/css	date:Thu,%2006%20Jun%202024%2004:23:13%20GMT	https://atsengg.com/wp-content/uploads/essential-addons-elementor/eael-7230.css?ver=1623670738	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-content/uploads/essential-addons-elementor/eael-7230d2e6.css	(from https://atsengg.com/portfolio/sp7/)
14:18:12	764/764	---M--	200	added ('OK')	application/rss+xml	etag:%2251a93db02a481196b1467e4b9eed2758%22	https://atsengg.com/portfolio/sp7/feed/	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/portfolio/sp7/feed/index.html	(from https://atsengg.com/portfolio/sp7/)
14:18:13	1669/1669	---M--	200	added ('OK')	application/json	date:Fri,%2024%20Jan%202025%2009:18:12%20GMT	https://atsengg.com/wp-json/wp/v2/portfolio/4475	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-json/wp/v2/portfolio/4475.json	(from https://atsengg.com/portfolio/sp7/)
14:18:13	2532/2532	---M--	200	added ('OK')	application/json	date:Fri,%2024%20Jan%202025%2009:18:12%20GMT	https://atsengg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fatsengg.com%2Fportfolio%2Fsp7%2F	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-json/oembed/1.0/embed7240.json	(from https://atsengg.com/portfolio/sp7/)
14:18:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Jan%202025%2009:18:12%20GMT	https://atsengg.com/?p=4475	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/index5e2b.html	(from https://atsengg.com/portfolio/sp7/)
14:18:16	2637/2637	---M-Z	200	added ('OK')	text/xml	date:Fri,%2024%20Jan%202025%2009:18:14%20GMT	https://atsengg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fatsengg.com%2Fportfolio%2Fsp7%2F&format=xml	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-json/oembed/1.0/embede3b7	(from https://atsengg.com/portfolio/sp7/)
14:18:16	827/827	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Apr%202022%2010:23:06%20GMT	https://atsengg.com/wp-content/uploads/porto_placeholders/100x66.jpg	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-content/uploads/porto_placeholders/100x66.jpg	(from https://atsengg.com/portfolio/sp7/)
14:18:16	6419/6419	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2006%20Jun%202024%2004:23:13%20GMT	https://atsengg.com/wp-content/uploads/essential-addons-elementor/eael-7230.js?ver=1623670738	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-content/uploads/essential-addons-elementor/eael-7230d2e6.js	(from https://atsengg.com/portfolio/sp7/)
14:18:17	67414/67414	---M-Z	200	added ('OK')	text/css	date:Thu,%2006%20Jun%202024%2004:23:13%20GMT	https://atsengg.com/wp-content/uploads/essential-addons-elementor/eael-7230.css?ver=1623670727	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-content/uploads/essential-addons-elementor/eael-7230d6b1.css	(from https://atsengg.com/portfolio/fc1/)
14:18:18	764/764	---M--	200	added ('OK')	application/rss+xml	etag:%2251a93db02a481196b1467e4b9eed2758%22	https://atsengg.com/portfolio/fc1/feed/	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/portfolio/fc1/feed/index.html	(from https://atsengg.com/portfolio/fc1/)
14:18:19	2523/2523	---M--	200	added ('OK')	application/json	date:Fri,%2024%20Jan%202025%2009:18:18%20GMT	https://atsengg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fatsengg.com%2Fportfolio%2Ffc1%2F	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-json/oembed/1.0/embed1488.json	(from https://atsengg.com/portfolio/fc1/)
14:18:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Jan%202025%2009:18:18%20GMT	https://atsengg.com/?p=4477	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/indexe281.html	(from https://atsengg.com/portfolio/fc1/)
14:18:19	2628/2628	---M-Z	200	added ('OK')	text/xml	date:Fri,%2024%20Jan%202025%2009:18:18%20GMT	https://atsengg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fatsengg.com%2Fportfolio%2Ffc1%2F&format=xml	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-json/oembed/1.0/embed6a96	(from https://atsengg.com/portfolio/fc1/)
14:18:20	799/799	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Jan%202021%2010:47:38%20GMT	https://atsengg.com/wp-content/uploads/porto_placeholders/100x56.jpg	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-content/uploads/porto_placeholders/100x56.jpg	(from https://atsengg.com/portfolio/fc1/)
14:18:21	6419/6419	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2006%20Jun%202024%2004:23:13%20GMT	https://atsengg.com/wp-content/uploads/essential-addons-elementor/eael-7230.js?ver=1623670727	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-content/uploads/essential-addons-elementor/eael-7230d6b1.js	(from https://atsengg.com/portfolio/fc1/)
14:18:22	207248/207248	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202025%2009:18:20%20GMT	https://atsengg.com/portfolio_cat/fabrication/	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/portfolio_cat/fabrication/index.html	(from https://atsengg.com/portfolio/fc1/)
14:18:22	67414/67414	---M-Z	200	added ('OK')	text/css	date:Thu,%2006%20Jun%202024%2004:23:13%20GMT	https://atsengg.com/wp-content/uploads/essential-addons-elementor/eael-7230.css?ver=1623670720	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-content/uploads/essential-addons-elementor/eael-7230511e.css	(from https://atsengg.com/portfolio/fc2/)
14:18:23	207113/207113	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202025%2009:18:20%20GMT	https://atsengg.com/portfolio/fc4-2/	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/portfolio/fc4-2/index.html	(from https://atsengg.com/portfolio/fc1/)
14:18:23	764/764	---M--	200	added ('OK')	application/rss+xml	etag:%2251a93db02a481196b1467e4b9eed2758%22	https://atsengg.com/portfolio/fc2/feed/	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/portfolio/fc2/feed/index.html	(from https://atsengg.com/portfolio/fc2/)
14:18:23	1669/1669	---M--	200	added ('OK')	application/json	date:Fri,%2024%20Jan%202025%2009:18:22%20GMT	https://atsengg.com/wp-json/wp/v2/portfolio/4479	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-json/wp/v2/portfolio/4479.json	(from https://atsengg.com/portfolio/fc2/)
14:18:23	2523/2523	---M--	200	added ('OK')	application/json	date:Fri,%2024%20Jan%202025%2009:18:22%20GMT	https://atsengg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fatsengg.com%2Fportfolio%2Ffc2%2F	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-json/oembed/1.0/embedc768.json	(from https://atsengg.com/portfolio/fc2/)
14:18:24	207016/207016	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202025%2009:18:22%20GMT	https://atsengg.com/portfolio/fc10/	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/portfolio/fc10/index.html	(from https://atsengg.com/portfolio/fc1/)
14:18:24	2628/2628	---M-Z	200	added ('OK')	text/xml	date:Fri,%2024%20Jan%202025%2009:18:23%20GMT	https://atsengg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fatsengg.com%2Fportfolio%2Ffc2%2F&format=xml	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-json/oembed/1.0/embed554e	(from https://atsengg.com/portfolio/fc2/)
14:18:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Jan%202025%2009:18:23%20GMT	https://atsengg.com/?p=4479	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/index6bb1.html	(from https://atsengg.com/portfolio/fc2/)
14:18:25	6419/6419	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2006%20Jun%202024%2004:23:13%20GMT	https://atsengg.com/wp-content/uploads/essential-addons-elementor/eael-7230.js?ver=1623670720	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-content/uploads/essential-addons-elementor/eael-7230511e.js	(from https://atsengg.com/portfolio/fc2/)
14:18:26	67414/67414	---M-Z	200	added ('OK')	text/css	date:Thu,%2006%20Jun%202024%2004:23:13%20GMT	https://atsengg.com/wp-content/uploads/essential-addons-elementor/eael-7230.css?ver=1623670715	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-content/uploads/essential-addons-elementor/eael-7230df3e.css	(from https://atsengg.com/portfolio/fc3/)
14:18:26	206986/206986	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202025%2009:18:24%20GMT	https://atsengg.com/portfolio/fc8/	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/portfolio/fc8/index.html	(from https://atsengg.com/portfolio/fc2/)
14:18:27	1669/1669	---M--	200	added ('OK')	application/json	date:Fri,%2024%20Jan%202025%2009:18:25%20GMT	https://atsengg.com/wp-json/wp/v2/portfolio/4481	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-json/wp/v2/portfolio/4481.json	(from https://atsengg.com/portfolio/fc3/)
14:18:27	764/764	---M--	200	added ('OK')	application/rss+xml	etag:%2251a93db02a481196b1467e4b9eed2758%22	https://atsengg.com/portfolio/fc3/feed/	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/portfolio/fc3/feed/index.html	(from https://atsengg.com/portfolio/fc3/)
14:18:27	2628/2628	---M-Z	200	added ('OK')	text/xml	date:Fri,%2024%20Jan%202025%2009:18:26%20GMT	https://atsengg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fatsengg.com%2Fportfolio%2Ffc3%2F&format=xml	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-json/oembed/1.0/embed070f	(from https://atsengg.com/portfolio/fc3/)
14:18:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Jan%202025%2009:18:26%20GMT	https://atsengg.com/?p=4481	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/index671c.html	(from https://atsengg.com/portfolio/fc3/)
14:18:29	6419/6419	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2006%20Jun%202024%2004:23:13%20GMT	https://atsengg.com/wp-content/uploads/essential-addons-elementor/eael-7230.js?ver=1623670715	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-content/uploads/essential-addons-elementor/eael-7230df3e.js	(from https://atsengg.com/portfolio/fc3/)
14:18:31	199680/199680	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202025%2009:18:28%20GMT	https://atsengg.com/portfolio_cat/industrial/	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/portfolio_cat/industrial/index.html	(from https://atsengg.com/portfolio/fc3/)
14:18:31	67414/67414	---M-Z	200	added ('OK')	text/css	date:Thu,%2006%20Jun%202024%2004:23:13%20GMT	https://atsengg.com/wp-content/uploads/essential-addons-elementor/eael-7230.css?ver=1623670711	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-content/uploads/essential-addons-elementor/eael-7230b850.css	(from https://atsengg.com/portfolio/fc4/)
14:18:32	764/764	---M--	200	added ('OK')	application/rss+xml	etag:%2251a93db02a481196b1467e4b9eed2758%22	https://atsengg.com/portfolio/fc4/feed/	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/portfolio/fc4/feed/index.html	(from https://atsengg.com/portfolio/fc4/)
14:18:32	1669/1669	---M--	200	added ('OK')	application/json	date:Fri,%2024%20Jan%202025%2009:18:31%20GMT	https://atsengg.com/wp-json/wp/v2/portfolio/4483	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-json/wp/v2/portfolio/4483.json	(from https://atsengg.com/portfolio/fc4/)
14:18:33	2525/2525	---M--	200	added ('OK')	application/json	date:Fri,%2024%20Jan%202025%2009:18:32%20GMT	https://atsengg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fatsengg.com%2Fportfolio%2Ffc4%2F	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-json/oembed/1.0/embedb31e.json	(from https://atsengg.com/portfolio/fc4/)
14:18:35	201387/201387	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202025%2009:18:31%20GMT	https://atsengg.com/portfolio/industrial-fan1/	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/portfolio/industrial-fan1/index.html	(from https://atsengg.com/portfolio/fc3/)
14:18:35	200539/200539	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Feb%202021%2004:41:38%20GMT	https://atsengg.com/wp-content/uploads/2020/12/download-9.jpg	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-content/uploads/2020/12/download-9.jpg	(from https://atsengg.com/portfolio/fc3/)
14:18:35	2630/2630	---M-Z	200	added ('OK')	text/xml	date:Fri,%2024%20Jan%202025%2009:18:33%20GMT	https://atsengg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fatsengg.com%2Fportfolio%2Ffc4%2F&format=xml	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-json/oembed/1.0/embed9467	(from https://atsengg.com/portfolio/fc4/)
14:18:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Jan%202025%2009:18:32%20GMT	https://atsengg.com/?p=4483	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/index2133.html	(from https://atsengg.com/portfolio/fc4/)
14:18:35	11276/11276	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Feb%202021%2004:41:37%20GMT	https://atsengg.com/wp-content/uploads/2020/12/cyclone1.jpg	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-content/uploads/2020/12/cyclone1.jpg	(from https://atsengg.com/portfolio/fc4/)
14:18:36	6419/6419	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2006%20Jun%202024%2004:23:13%20GMT	https://atsengg.com/wp-content/uploads/essential-addons-elementor/eael-7230.js?ver=1623670711	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-content/uploads/essential-addons-elementor/eael-7230b850.js	(from https://atsengg.com/portfolio/fc4/)
14:18:37	20998/20998	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2006%20Jun%202024%2003:57:36%20GMT	https://atsengg.com/wp-content/themes/porto/js/libs/jquery.infinite-scroll.min.js?ver=2.1.0	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-content/themes/porto/js/libs/jquery.infinite-scroll.min3c94.js	(from https://atsengg.com/blog/)
14:18:40	201120/201120	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202025%2009:18:36%20GMT	https://atsengg.com/portfolio/industrial-fan2/	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/portfolio/industrial-fan2/index.html	(from https://atsengg.com/portfolio/fc4/)
14:18:41	190172/190172	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202025%2009:18:37%20GMT	https://atsengg.com/feedback/	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/feedback/index.html	(from https://atsengg.com/site-map/)
14:18:42	192322/192322	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202025%2009:18:37%20GMT	https://atsengg.com/fabrication/	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/fabrication/index.html	(from https://atsengg.com/product-category/fabrication/)
14:18:42	25125/25125	---M--	200	added ('OK')	image/png	date:Fri,%2017%20May%202024%2007:47:12%20GMT	https://atsengg.com/wp-content/uploads/2024/05/f1-2.png	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-content/uploads/2024/05/f1-2.png	(from https://atsengg.com/industrial-fans/)
14:18:43	34388/34388	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2006%20Jun%202024%2003:43:15%20GMT	https://atsengg.com/wp-content/plugins/premium-addons-for-elementor/assets/editor/fonts/pa-elements.eot?wwysq2	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-content/plugins/premium-addons-for-elementor/assets/editor/fonts/pa-elements157d.eot	(from https://atsengg.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-css/premium-addons.min.css?ver=4.10.33)
14:18:43	34224/34224	---M--	200	added ('OK')	font/ttf	date:Thu,%2006%20Jun%202024%2003:43:15%20GMT	https://atsengg.com/wp-content/plugins/premium-addons-for-elementor/assets/editor/fonts/pa-elements.ttf?wwysq2	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-content/plugins/premium-addons-for-elementor/assets/editor/fonts/pa-elements157d.ttf	(from https://atsengg.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-css/premium-addons.min.css?ver=4.10.33)
14:18:43	34300/34300	---M--	200	added ('OK')	font/woff	date:Thu,%2006%20Jun%202024%2003:43:15%20GMT	https://atsengg.com/wp-content/plugins/premium-addons-for-elementor/assets/editor/fonts/pa-elements.woff?wwysq2	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-content/plugins/premium-addons-for-elementor/assets/editor/fonts/pa-elements157d.woff	(from https://atsengg.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-css/premium-addons.min.css?ver=4.10.33)
14:18:44	138100/138100	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2006%20Jun%202024%2003:43:15%20GMT	https://atsengg.com/wp-content/plugins/premium-addons-for-elementor/assets/editor/fonts/pa-elements.svg?wwysq2	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-content/plugins/premium-addons-for-elementor/assets/editor/fonts/pa-elements157d.svg	(from https://atsengg.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-css/premium-addons.min.css?ver=4.10.33)
14:18:46	191089/191089	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2024%20Jan%202025%2009:18:44%20GMT	https://atsengg.com/wp-content/plugins/premium-addons-for-elementor/assets/plugins/premium-addons-for-elementor/assets/editor/fonts/pa-elements.eot?wwysq2	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-content/plugins/premium-addons-for-elementor/assets/plugins/premium-addons-for-elementor/assets/editor/fonts/pa-elements157d.eot	(from https://atsengg.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-css/premium-addons.min.css?ver=4.10.33)
14:18:48	191089/191089	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2024%20Jan%202025%2009:18:46%20GMT	https://atsengg.com/wp-content/plugins/premium-addons-for-elementor/assets/plugins/premium-addons-for-elementor/assets/editor/fonts/pa-elements.ttf?wwysq2	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-content/plugins/premium-addons-for-elementor/assets/plugins/premium-addons-for-elementor/assets/editor/fonts/pa-elements157d.ttf	(from https://atsengg.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-css/premium-addons.min.css?ver=4.10.33)
14:18:50	191091/191091	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2024%20Jan%202025%2009:18:48%20GMT	https://atsengg.com/wp-content/plugins/premium-addons-for-elementor/assets/plugins/premium-addons-for-elementor/assets/editor/fonts/pa-elements.woff?wwysq2	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-content/plugins/premium-addons-for-elementor/assets/plugins/premium-addons-for-elementor/assets/editor/fonts/pa-elements157d.woff	(from https://atsengg.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-css/premium-addons.min.css?ver=4.10.33)
14:18:52	191089/191089	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2024%20Jan%202025%2009:18:50%20GMT	https://atsengg.com/wp-content/plugins/premium-addons-for-elementor/assets/plugins/premium-addons-for-elementor/assets/editor/fonts/pa-elements.svg?wwysq2	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-content/plugins/premium-addons-for-elementor/assets/plugins/premium-addons-for-elementor/assets/editor/fonts/pa-elements157d.svg	(from https://atsengg.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-css/premium-addons.min.css?ver=4.10.33)
14:18:52	67414/67414	---M-Z	200	added ('OK')	text/css	date:Thu,%2006%20Jun%202024%2004:23:13%20GMT	https://atsengg.com/wp-content/uploads/essential-addons-elementor/eael-7230.css?ver=1609325499	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-content/uploads/essential-addons-elementor/eael-7230904f.css	(from https://atsengg.com/jobs/sqa/)
14:18:53	4697/4697	---M--	200	added ('OK')	application/json	date:Fri,%2024%20Jan%202025%2009:18:52%20GMT	https://atsengg.com/wp-json/wp/v2/awsm_job_openings/3713	D:/Office/Clones/ats/ATS%20Clone/atsengg.com/wp-json/wp/v2/awsm_job_openings/3713.json	(from https://atsengg.com/jobs/sqa/)
